id,title,description,course_id,created_by,created_at
1284,Communication Workshop - Quiz 2,Assessment quiz for Communication Workshop,493,2141,2025-09-27 17:37:38
1285,Study Skills Preparation - Quiz 1,Assessment quiz for Study Skills Preparation,494,941,2025-10-11 17:37:49
1286,Study Skills Preparation - Quiz 2,Assessment quiz for Study Skills Preparation,494,941,2025-09-25 17:37:49
1287,Study Skills Preparation - Quiz 3,Assessment quiz for Study Skills Preparation,494,941,2025-10-11 17:37:49
1288,Drawing Masterclass - Quiz 1,Assessment quiz for Drawing Masterclass,495,1838,2025-10-02 17:34:33
1289,Film Basics - Quiz 1,Assessment quiz for Film Basics,497,830,2025-09-21 17:34:52
1290,Japanese Grammar Mastery - Quiz 1,Assessment quiz for Japanese Grammar Mastery,499,1762,2025-09-21 17:29:03
1291,Japanese Grammar Mastery - Quiz 2,Assessment quiz for Japanese Grammar Mastery,499,1762,2025-09-21 17:29:03
1292,Logo Design Design Principles - Quiz 1,Assessment quiz for Logo Design Design Principles,500,563,2025-09-17 17:30:48
1293,Logo Design Design Principles - Quiz 2,Assessment quiz for Logo Design Design Principles,500,563,2025-10-06 17:30:48
1294,Logo Design Design Principles - Quiz 3,Assessment quiz for Logo Design Design Principles,500,563,2025-10-07 17:30:48
1295,Logo Design Design Principles - Quiz 4,Assessment quiz for Logo Design Design Principles,500,563,2025-09-22 17:30:48
1296,Photography History - Quiz 1,Assessment quiz for Photography History,501,1210,2025-09-26 17:29:20
1297,Web Design Masterclass - Quiz 1,Assessment quiz for Web Design Masterclass,502,1541,2025-09-21 17:26:39
1298,Web Design Masterclass - Quiz 2,Assessment quiz for Web Design Masterclass,502,1541,2025-10-01 17:26:39
1299,Web Design Masterclass - Quiz 3,Assessment quiz for Web Design Masterclass,502,1541,2025-09-27 17:26:39
1300,Web Design Masterclass - Quiz 4,Assessment quiz for Web Design Masterclass,502,1541,2025-09-21 17:26:39
1301,Advanced Critical Thinking - Quiz 1,Assessment quiz for Advanced Critical Thinking,503,1992,2025-10-08 17:32:30
1302,Advanced Critical Thinking - Quiz 2,Assessment quiz for Advanced Critical Thinking,503,1992,2025-10-02 17:32:30
1303,Advanced Critical Thinking - Quiz 3,Assessment quiz for Advanced Critical Thinking,503,1992,2025-10-02 17:32:30
1304,Advanced Critical Thinking - Quiz 4,Assessment quiz for Advanced Critical Thinking,503,1992,2025-09-24 17:32:30
1305,Advanced Critical Thinking - Quiz 5,Assessment quiz for Advanced Critical Thinking,503,1992,2025-10-08 17:32:30
1306,Wellness for Beginners - Quiz 1,Assessment quiz for Wellness for Beginners,504,1762,2025-09-20 17:26:28
1307,Wellness for Beginners - Quiz 2,Assessment quiz for Wellness for Beginners,504,1762,2025-10-01 17:26:28
1308,Wellness for Beginners - Quiz 3,Assessment quiz for Wellness for Beginners,504,1762,2025-09-25 17:26:28
1309,Wellness for Beginners - Quiz 4,Assessment quiz for Wellness for Beginners,504,1762,2025-09-14 17:26:28
1310,Wellness for Beginners - Quiz 5,Assessment quiz for Wellness for Beginners,504,1762,2025-10-08 17:26:28
1311,Goal Setting Skills - Quiz 1,Assessment quiz for Goal Setting Skills,505,592,2025-10-11 17:32:11
1312,Goal Setting Skills - Quiz 2,Assessment quiz for Goal Setting Skills,505,592,2025-09-29 17:32:11
1313,Goal Setting Skills - Quiz 3,Assessment quiz for Goal Setting Skills,505,592,2025-09-19 17:32:11
1314,Classical Painting - Quiz 1,Assessment quiz for Classical Painting,506,270,2025-09-29 17:33:53
1315,Digital Web Design Course - Quiz 1,Assessment quiz for Digital Web Design Course,507,1504,2025-10-12 17:23:51
1316,Digital Web Design Course - Quiz 2,Assessment quiz for Digital Web Design Course,507,1504,2025-10-07 17:23:51
1317,Complete Machine Learning Guide - Quiz 1,Assessment quiz for Complete Machine Learning Guide,508,592,2025-10-09 17:24:28
1318,Master React - Quiz 1,Assessment quiz for Master React,509,755,2025-09-30 17:23:50
1319,Advanced Japanese - Quiz 1,Assessment quiz for Advanced Japanese,511,276,2025-09-22 17:21:19
1320,Machine Learning Bootcamp - Quiz 1,Assessment quiz for Machine Learning Bootcamp,512,438,2025-10-11 17:26:09
1321,Machine Learning Bootcamp - Quiz 2,Assessment quiz for Machine Learning Bootcamp,512,438,2025-09-24 17:26:09
1322,Machine Learning Bootcamp - Quiz 3,Assessment quiz for Machine Learning Bootcamp,512,438,2025-09-14 17:26:09
1323,Machine Learning Bootcamp - Quiz 4,Assessment quiz for Machine Learning Bootcamp,512,438,2025-09-26 17:26:09
1324,Machine Learning Bootcamp - Quiz 5,Assessment quiz for Machine Learning Bootcamp,512,438,2025-09-16 17:26:09
1325,Advanced Chinese - Quiz 1,Assessment quiz for Advanced Chinese,513,1995,2025-09-27 17:35:39
1326,Advanced Chinese - Quiz 2,Assessment quiz for Advanced Chinese,513,1995,2025-10-01 17:35:39
1327,Advanced Chinese - Quiz 3,Assessment quiz for Advanced Chinese,513,1995,2025-10-01 17:35:39
1328,Advanced Chinese - Quiz 4,Assessment quiz for Advanced Chinese,513,1995,2025-09-26 17:35:39
1329,Advanced Chinese - Quiz 5,Assessment quiz for Advanced Chinese,513,1995,2025-09-20 17:35:39
1330,Digital Branding Course - Quiz 1,Assessment quiz for Digital Branding Course,514,1669,2025-10-04 17:37:50
1331,Digital Branding Course - Quiz 2,Assessment quiz for Digital Branding Course,514,1669,2025-10-11 17:37:50
1332,Digital Branding Course - Quiz 3,Assessment quiz for Digital Branding Course,514,1669,2025-10-10 17:37:50
1333,Film History - Quiz 1,Assessment quiz for Film History,515,1095,2025-09-13 17:24:11
1334,Film History - Quiz 2,Assessment quiz for Film History,515,1095,2025-09-26 17:24:11
1335,Film History - Quiz 3,Assessment quiz for Film History,515,1095,2025-10-05 17:24:11
1336,Advanced Yoga - Quiz 1,Assessment quiz for Advanced Yoga,516,1546,2025-10-06 17:26:13
1337,Chemistry Laboratory - Quiz 1,Assessment quiz for Chemistry Laboratory,517,1003,2025-09-30 17:22:47
1338,Chemistry Laboratory - Quiz 2,Assessment quiz for Chemistry Laboratory,517,1003,2025-09-18 17:22:47
1339,Chemistry Laboratory - Quiz 3,Assessment quiz for Chemistry Laboratory,517,1003,2025-09-22 17:22:47
1340,Chemistry Laboratory - Quiz 4,Assessment quiz for Chemistry Laboratory,517,1003,2025-09-28 17:22:47
1341,Chemistry Laboratory - Quiz 5,Assessment quiz for Chemistry Laboratory,517,1003,2025-10-04 17:22:47
1342,Advanced Productivity - Quiz 1,Assessment quiz for Advanced Productivity,518,1604,2025-10-08 17:21:06
1343,Advanced Productivity - Quiz 2,Assessment quiz for Advanced Productivity,518,1604,2025-10-08 17:21:06
1344,Advanced Productivity - Quiz 3,Assessment quiz for Advanced Productivity,518,1604,2025-09-17 17:21:06
1345,Advanced Productivity - Quiz 4,Assessment quiz for Advanced Productivity,518,1604,2025-10-03 17:21:06
1346,Advanced Productivity - Quiz 5,Assessment quiz for Advanced Productivity,518,1604,2025-09-17 17:21:06
1347,Communication Skills - Quiz 1,Assessment quiz for Communication Skills,519,2088,2025-10-02 17:37:07
1348,Communication Skills - Quiz 2,Assessment quiz for Communication Skills,519,2088,2025-10-11 17:37:07
1349,SQL Fundamentals - Quiz 1,Assessment quiz for SQL Fundamentals,520,941,2025-09-30 17:27:05
1350,SQL Fundamentals - Quiz 2,Assessment quiz for SQL Fundamentals,520,941,2025-10-08 17:27:05
1351,SQL Fundamentals - Quiz 3,Assessment quiz for SQL Fundamentals,520,941,2025-09-19 17:27:05
1352,SQL Fundamentals - Quiz 4,Assessment quiz for SQL Fundamentals,520,941,2025-10-07 17:27:05
1353,Analytics for Entrepreneurs - Quiz 1,Assessment quiz for Analytics for Entrepreneurs,521,996,2025-10-03 17:22:08
1354,Fitness Essentials - Quiz 1,Assessment quiz for Fitness Essentials,522,1028,2025-10-02 17:25:35
1355,Fitness Essentials - Quiz 2,Assessment quiz for Fitness Essentials,522,1028,2025-09-15 17:25:35
1356,Fitness Essentials - Quiz 3,Assessment quiz for Fitness Essentials,522,1028,2025-09-27 17:25:35
1357,Fitness Essentials - Quiz 4,Assessment quiz for Fitness Essentials,522,1028,2025-10-01 17:25:35
1358,Fitness Essentials - Quiz 5,Assessment quiz for Fitness Essentials,522,1028,2025-09-18 17:25:35
1359,Advanced Italian - Quiz 1,Assessment quiz for Advanced Italian,523,1772,2025-10-05 17:30:58
1360,Advanced Italian - Quiz 2,Assessment quiz for Advanced Italian,523,1772,2025-10-02 17:30:58
1361,Introduction to Marketing - Quiz 1,Assessment quiz for Introduction to Marketing,527,1481,2025-10-06 17:22:24
1362,Introduction to Marketing - Quiz 2,Assessment quiz for Introduction to Marketing,527,1481,2025-10-07 17:22:24
1363,Logo Design Masterclass - Quiz 1,Assessment quiz for Logo Design Masterclass,528,400,2025-09-30 17:26:40
1364,Logo Design Masterclass - Quiz 2,Assessment quiz for Logo Design Masterclass,528,400,2025-10-02 17:26:40
1365,Logo Design Masterclass - Quiz 3,Assessment quiz for Logo Design Masterclass,528,400,2025-10-10 17:26:40
1366,Logo Design Masterclass - Quiz 4,Assessment quiz for Logo Design Masterclass,528,400,2025-10-05 17:26:40
1367,Logo Design Masterclass - Quiz 5,Assessment quiz for Logo Design Masterclass,528,400,2025-10-08 17:26:40
1368,Introduction to Analytics - Quiz 1,Assessment quiz for Introduction to Analytics,529,704,2025-10-06 17:31:36
1369,Advanced Goal Setting - Quiz 1,Assessment quiz for Advanced Goal Setting,530,1162,2025-09-24 17:32:18
1370,Advanced Goal Setting - Quiz 2,Assessment quiz for Advanced Goal Setting,530,1162,2025-10-08 17:32:18
1371,Advanced Goal Setting - Quiz 3,Assessment quiz for Advanced Goal Setting,530,1162,2025-10-07 17:32:18
1372,Advanced Goal Setting - Quiz 4,Assessment quiz for Advanced Goal Setting,530,1162,2025-09-24 17:32:18
1373,Advanced Goal Setting - Quiz 5,Assessment quiz for Advanced Goal Setting,530,1162,2025-10-10 17:32:18
1374,Sales for Entrepreneurs - Quiz 1,Assessment quiz for Sales for Entrepreneurs,531,919,2025-09-18 17:24:26
1375,Sales for Entrepreneurs - Quiz 2,Assessment quiz for Sales for Entrepreneurs,531,919,2025-09-28 17:24:26
1376,Theoretical Chemistry - Quiz 1,Assessment quiz for Theoretical Chemistry,532,830,2025-10-04 17:22:21
1377,Theoretical Chemistry - Quiz 2,Assessment quiz for Theoretical Chemistry,532,830,2025-09-27 17:22:21
1378,Theoretical Chemistry - Quiz 3,Assessment quiz for Theoretical Chemistry,532,830,2025-09-28 17:22:21
1379,Theoretical Chemistry - Quiz 4,Assessment quiz for Theoretical Chemistry,532,830,2025-09-14 17:22:21
1380,Mental Health Certification - Quiz 1,Assessment quiz for Mental Health Certification,534,542,2025-09-24 17:22:22
1381,Mental Health Certification - Quiz 2,Assessment quiz for Mental Health Certification,534,542,2025-10-04 17:22:22
1382,Mental Health Certification - Quiz 3,Assessment quiz for Mental Health Certification,534,542,2025-10-08 17:22:22
1383,Business Spanish - Quiz 1,Assessment quiz for Business Spanish,535,1233,2025-10-12 17:21:02
1384,Wellness for Beginners - Quiz 1,Assessment quiz for Wellness for Beginners,536,1988,2025-10-12 17:27:35
1385,Wellness for Beginners - Quiz 2,Assessment quiz for Wellness for Beginners,536,1988,2025-09-27 17:27:35
1386,Yoga Certification - Quiz 1,Assessment quiz for Yoga Certification,537,698,2025-10-12 17:26:50
1387,Creative Drawing Workshop - Quiz 1,Assessment quiz for Creative Drawing Workshop,538,1761,2025-09-15 17:34:22
1388,Creative Drawing Workshop - Quiz 2,Assessment quiz for Creative Drawing Workshop,538,1761,2025-10-07 17:34:22
1389,Creative Drawing Workshop - Quiz 3,Assessment quiz for Creative Drawing Workshop,538,1761,2025-10-04 17:34:22
1390,Creative Drawing Workshop - Quiz 4,Assessment quiz for Creative Drawing Workshop,538,1761,2025-10-03 17:34:22
1391,Creative Drawing Workshop - Quiz 5,Assessment quiz for Creative Drawing Workshop,538,1761,2025-10-02 17:34:22
1392,Creative Branding Workshop - Quiz 1,Assessment quiz for Creative Branding Workshop,539,2008,2025-09-17 17:37:46
1393,Creative Branding Workshop - Quiz 2,Assessment quiz for Creative Branding Workshop,539,2008,2025-09-22 17:37:46
1394,Creative Branding Workshop - Quiz 3,Assessment quiz for Creative Branding Workshop,539,2008,2025-10-11 17:37:46
1395,Creative Branding Workshop - Quiz 4,Assessment quiz for Creative Branding Workshop,539,2008,2025-10-05 17:37:46
1396,Professional First Aid - Quiz 1,Assessment quiz for Professional First Aid,540,240,2025-09-26 17:24:42
1397,Professional First Aid - Quiz 2,Assessment quiz for Professional First Aid,540,240,2025-09-26 17:24:42
1398,Professional First Aid - Quiz 3,Assessment quiz for Professional First Aid,540,240,2025-10-04 17:24:42
1399,Professional First Aid - Quiz 4,Assessment quiz for Professional First Aid,540,240,2025-09-23 17:24:42
1400,Project Management Management - Quiz 1,Assessment quiz for Project Management Management,541,1887,2025-09-13 17:30:09
1401,Project Management Management - Quiz 2,Assessment quiz for Project Management Management,541,1887,2025-09-23 17:30:09
1402,Project Management Management - Quiz 3,Assessment quiz for Project Management Management,541,1887,2025-10-10 17:30:09
1403,Project Management Management - Quiz 4,Assessment quiz for Project Management Management,541,1887,2025-10-11 17:30:09
1404,Project Management Management - Quiz 5,Assessment quiz for Project Management Management,541,1887,2025-10-10 17:30:09
1405,Professional Productivity - Quiz 1,Assessment quiz for Professional Productivity,542,852,2025-09-21 17:30:58
1406,Professional Productivity - Quiz 2,Assessment quiz for Professional Productivity,542,852,2025-10-07 17:30:58
1407,Complete Nutrition Guide - Quiz 1,Assessment quiz for Complete Nutrition Guide,545,351,2025-10-03 17:30:44
1408,Complete Nutrition Guide - Quiz 2,Assessment quiz for Complete Nutrition Guide,545,351,2025-09-28 17:30:44
1409,Complete Nutrition Guide - Quiz 3,Assessment quiz for Complete Nutrition Guide,545,351,2025-09-24 17:30:44
1410,Complete Nutrition Guide - Quiz 4,Assessment quiz for Complete Nutrition Guide,545,351,2025-10-12 17:30:44
1411,Complete Nutrition Guide - Quiz 5,Assessment quiz for Complete Nutrition Guide,545,351,2025-09-27 17:30:44
1412,Business Italian - Quiz 1,Assessment quiz for Business Italian,546,1949,2025-09-22 17:25:45
1413,Business Italian - Quiz 2,Assessment quiz for Business Italian,546,1949,2025-09-23 17:25:45
1414,Business Italian - Quiz 3,Assessment quiz for Business Italian,546,1949,2025-09-15 17:25:45
1415,Professional DevOps - Quiz 1,Assessment quiz for Professional DevOps,547,77,2025-09-16 17:23:15
1416,Mental Health Essentials - Quiz 1,Assessment quiz for Mental Health Essentials,548,1340,2025-10-01 17:36:48
1417,Mental Health Essentials - Quiz 2,Assessment quiz for Mental Health Essentials,548,1340,2025-09-30 17:36:48
1418,Mental Health Essentials - Quiz 3,Assessment quiz for Mental Health Essentials,548,1340,2025-09-21 17:36:48
1419,Spanish for Travelers - Quiz 1,Assessment quiz for Spanish for Travelers,549,952,2025-09-24 17:29:54
1420,Spanish for Travelers - Quiz 2,Assessment quiz for Spanish for Travelers,549,952,2025-09-24 17:29:54
1421,Spanish for Travelers - Quiz 3,Assessment quiz for Spanish for Travelers,549,952,2025-09-21 17:29:54
1422,Creative Branding Workshop - Quiz 1,Assessment quiz for Creative Branding Workshop,550,342,2025-10-12 17:26:24
1423,Creative Branding Workshop - Quiz 2,Assessment quiz for Creative Branding Workshop,550,342,2025-10-09 17:26:24
1424,Creative Branding Workshop - Quiz 3,Assessment quiz for Creative Branding Workshop,550,342,2025-09-26 17:26:24
1425,Mindfulness Workshop - Quiz 1,Assessment quiz for Mindfulness Workshop,552,1674,2025-09-19 17:24:18
1426,Mindfulness Workshop - Quiz 2,Assessment quiz for Mindfulness Workshop,552,1674,2025-09-18 17:24:18
1427,Creative Creative Writing Workshop - Quiz 1,Assessment quiz for Creative Creative Writing Workshop,553,1873,2025-09-27 17:37:58
1428,Advanced Productivity - Quiz 1,Assessment quiz for Advanced Productivity,554,2028,2025-09-16 17:28:40
1429,Advanced Productivity - Quiz 2,Assessment quiz for Advanced Productivity,554,2028,2025-09-21 17:28:40
1430,Advanced Productivity - Quiz 3,Assessment quiz for Advanced Productivity,554,2028,2025-10-05 17:28:40
1431,Advanced Productivity - Quiz 4,Assessment quiz for Advanced Productivity,554,2028,2025-10-04 17:28:40
1432,Advanced Productivity - Quiz 5,Assessment quiz for Advanced Productivity,554,2028,2025-09-13 17:28:40
1433,Theoretical Mathematics - Quiz 1,Assessment quiz for Theoretical Mathematics,555,858,2025-10-09 17:30:43
1434,German for Travelers - Quiz 1,Assessment quiz for German for Travelers,556,1661,2025-10-03 17:22:07
1435,German for Travelers - Quiz 2,Assessment quiz for German for Travelers,556,1661,2025-09-25 17:22:07
1436,German for Travelers - Quiz 3,Assessment quiz for German for Travelers,556,1661,2025-09-21 17:22:07
1437,German for Travelers - Quiz 4,Assessment quiz for German for Travelers,556,1661,2025-09-19 17:22:07
1438,German for Travelers - Quiz 5,Assessment quiz for German for Travelers,556,1661,2025-10-05 17:22:07
1439,Advanced Biology - Quiz 1,Assessment quiz for Advanced Biology,558,976,2025-10-06 17:32:35
1440,Advanced Biology - Quiz 2,Assessment quiz for Advanced Biology,558,976,2025-09-28 17:32:35
1441,Advanced Biology - Quiz 3,Assessment quiz for Advanced Biology,558,976,2025-09-15 17:32:35
1442,Complete Nutrition Guide - Quiz 1,Assessment quiz for Complete Nutrition Guide,559,1675,2025-09-15 17:26:35
1443,Complete Nutrition Guide - Quiz 2,Assessment quiz for Complete Nutrition Guide,559,1675,2025-09-28 17:26:35
1444,Complete Nutrition Guide - Quiz 3,Assessment quiz for Complete Nutrition Guide,559,1675,2025-09-13 17:26:35
1445,Complete Nutrition Guide - Quiz 4,Assessment quiz for Complete Nutrition Guide,559,1675,2025-09-17 17:26:35
1446,French Grammar Mastery - Quiz 1,Assessment quiz for French Grammar Mastery,560,929,2025-09-28 17:37:10
1447,French Grammar Mastery - Quiz 2,Assessment quiz for French Grammar Mastery,560,929,2025-10-07 17:37:10
